Date,Description,Link,EarningRelated
26/01/2012 16:15:00,KLA-Tencor Reports Fiscal 2012 Second Quarter Results,,1
19/01/2012 16:15:00,"KLA-Tencor Announces New Flagship Wafer Inspection Solution Suite to Support Advanced Design-Rule Chip Manufacturing: 2900 Series, Puma 9650 Series, eS800 Series",,0
17/01/2012 16:15:00,KLA-Tencor Announces Upcoming Investor Conference Presentation,,0
16/01/2012 16:15:00,KLA-Tencor Announces Live Webcast to Review Second Quarter Fiscal Year 2012 Results,,1
05/12/2011 16:15:00,KLA-Tencor Introduces Additions to SensArray™ Portfolio of Semiconductor In-Situ Process Monitoring Solutions,,0
17/10/2011 16:15:00,KLA-Tencor™ Announces Live Webcast to Review First Quarter Fiscal Year 2012 Results,,1
12/10/2011 16:15:00,"KLA-Tencor™ Announces Adoption of Candela® Inspection System by Epistar, a Leading LED Manufacturer",,0
23/08/2011 16:15:00,KLA-Tencor Announces Live Webcast Participation at Upcoming Investor Conference,,0
15/08/2011 16:15:00,KLA-Tencor™ Announces eDR™-7000 Electron-Beam Wafer Defect Review System,,0
04/08/2011 16:15:00,KLA-Tencor™ Declares Regular Cash Dividend for First Quarter of Fiscal Year 2012,,1
28/07/2011 16:15:00,KLA-Tencor Reports Fiscal 2011 Fourth Quarter and Full Year Results,,1
18/07/2011 16:15:00,KLA-Tencor™ Announces Live Webcast to Review Fourth Quarter and Full Fiscal Year 2011 Results,,1
12/07/2011 08:30:00,KLA-Tencor™ Increases Quarterly Dividend Level To $0.35 Per Share From $0.25 Per Share,,1
11/07/2011 16:15:00,KLA-Tencor™ Announces New Surfscan® SP3 Defect and Surface Quality Inspection Systems for Substrate Manufacturing and IC Process Monitoring,,0
21/06/2011 16:15:00,KLA-Tencor™ Announces Analyst Briefing at SEMICON West 2011,,0
21/06/2011 08:00:00,KLA-Tencor(TM) and SEMATECH Partner to Advance EUV Lithography Technology at UAlbany NanoCollege,,0
17/06/2011 08:30:00,San Francisco Bay Area Companies Invest $1 Million in San Jose State University Initiative to Produce More California Engineers,,0
07/06/2011 16:15:00,KLA-Tencor™ Announces First Shipment of LMS IPRO5 Next-Generation Reticle Metrology System,,0
06/06/2011 16:15:00,KLA-Tencor™ Announces FabVision™ Solar,,0
17/05/2011 16:15:00,KLA-Tencor Announces Live Webcast Participation at Upcoming Investor Conferences,,0
05/05/2011 16:15:00,KLA-Tencor™ Declares Regular Cash Dividend for Fourth Quarter of Fiscal Year 2011,,1
28/04/2011 16:15:00,KLA-Tencor™ Reports Fiscal 2011 Third Quarter Results,,1
14/04/2011 16:15:00,KLA-Tencor Announces Live Webcast to Review Third Quarter Fiscal Year 2011 Results,,1
28/03/2011 16:15:00,KLA-Tencor™ and TEL Announce New SpectraShape™ Dimensional Metrology Systems With AcuShape™2 Next-Generation Modeling Capability,,0
14/03/2011 16:30:00,KLA-Tencor™ Introduces the ICOS® CI-T620 Packaged IC Component Inspector,,0
11/02/2011 16:30:00,KLA-Tencor™ Declares Regular Cash Dividend for Third Quarter of Fiscal Year 2011 and Announces an Additional 10 Million Share Repurchase Authorization,,1
03/02/2011 16:30:00,KLA-Tencor™ Announces Live Webcast Participation at Upcoming Investor Conferences,,0
27/01/2011 16:15:00,KLA-Tencor™ Reports Fiscal 2011 Second Quarter Results,,1
20/01/2011 16:30:00,KLA-Tencor Launches Candela® 8620 Inspection System for High Brightness LED Manufacturing,,0
20/01/2011 16:30:00,KLA-Tencor Launches KLARITY® LED Defect Analysis System and ICOS® WI-2220 LED Wafer Inspector to Help Manufacturers Reduce Costs,,0
17/01/2011 16:30:00,KLA-Tencor Announces Live Webcast of Review of Second Quarter Fiscal Year 2011 Results,,1
01/12/2010 16:15:00,KLA-Tencor Announces Live Webcast of Investor Presentation at the Barclays Capital 2010 Global Technology Conference,,0
23/11/2010 16:15:00,KLA-Tencor Announces Live Webcast of Investor Presentation at the Credit Suisse 2010 Annual Technology Conference,,0
04/11/2010 16:15:00,KLA-Tencor™ Declares Regular Cash Dividend for Second Quarter of Fiscal Year 2011,,1
28/10/2010 16:15:00,KLA-Tencor Reports Fiscal 2011 First Quarter Results,,1
18/10/2010 16:15:00,KLA-Tencor Announces Live Webcast of Review of First Quarter Fiscal Year 2011 Results,,1
07/09/2010 16:15:00,KLA-Tencor Announces Live Webcast of Investor Presentation at the Bank of America Merrill Lynch 2010 Investment Conference,,0
30/08/2010 16:15:00,KLA-Tencor Announces Live Webcast of Investor Presentation at the 2010 Citi Global Technology Conference,,0
30/08/2010 16:15:00,KLA-Tencor™ Announces New VisEdge™ CV300R-EP System,,0
05/08/2010 16:15:00,KLA-Tencor™ Declares Regular Cash Dividend for First Quarter of Fiscal Year 2011,,1
04/08/2010 16:15:00,KLA-Tencor Introduces The New Aleris™ 8330 Film Metrology Tool,,0
03/08/2010 16:15:00,KLA-Tencor™ Announces Live Webcast of Investor Presentation at the 12th Annual Pacific Crest Technology Leadership Forum,,0
29/07/2010 16:35:00,KLA-Tencor Reports Fiscal 2010 Fourth Quarter and Full Year Results,,1
19/07/2010 16:15:00,KLA-Tencor Announces Live Webcast of Fourth Quarter and Full Fiscal Year 2010 Results,,1
13/07/2010 06:45:00,KLA-Tencor Increases Quarterly Dividend Level To $0.25 Per Share From $0.15 Per Share,,1
12/07/2010 16:15:00,KLA-Tencor Extends Reticle Defect Management Toolset With New TeraFab™HT and eDR™-5210S Systems,,0
08/07/2010 16:15:00,KLA-Tencor's ICOS Division Marks 1000th Shipment of Its Automated In-Line Inspection Products for Solar Wafers and Cells,,0
06/07/2010 16:15:00,KLA-Tencor Launches KlearPoint(TM) Service Model,,0
22/06/2010 16:15:00,KLA-Tencor Launches the Archer(TM) 300 LCM Overlay Metrology System,,0
21/06/2010 16:30:00,KLA-Tencor Announces Analyst Briefing at SEMICON West 2010,,0
12/05/2010 16:30:00,KLA-Tencor Announces Participation at Upcoming Conferences,,0
06/05/2010 16:15:00,KLA-Tencor Declares Regular Cash Dividend for Fourth Quarter of Fiscal Year 2010,,1
29/04/2010 16:15:00,KLA-Tencor Reports Fiscal Year 2010 Third Quarter Results,,1
12/04/2010 16:30:00,KLA-Tencor Announces Live Webcast of Review of Third Quarter Fiscal Year 2010 Results,,1
30/03/2010 16:30:00,KLA-Tencor Announces Adoption of Its Candela CS20 Platform by Leading Korean LED Device Maker,,0
18/02/2010 16:15:00,KLA-Tencor Launches the PROLITH(TM) X3.1 Virtual Lithography Tool for Cost-Effective Investigation of EUV and Double Patterning Lithography Challenges,,0
12/02/2010 16:30:00,KLA-Tencor Announces Live Webcast of Investor Presentation at the 2010 Goldman Sachs Technology and Internet Conference,,0
04/02/2010 16:15:00,KLA-Tencor Declares Regular Cash Dividend for Third Quarter of Fiscal Year 2010,,1
28/01/2010 16:15:00,KLA-Tencor Reports Fiscal Year 2010 Second Quarter Results,,1
11/01/2010 16:30:00,KLA-Tencor Announces Live Webcast of Review of Second Quarter Fiscal Year 2010 Results,,1
03/12/2009 16:30:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentations,,0
30/11/2009 19:00:00,KLA-Tencor Launches ICOS(R) WI-2250 Wafer Inspector,,0
04/11/2009 16:15:00,KLA-Tencor Declares Regular Cash Dividend for Second Quarter of Fiscal Year 2010,,1
29/10/2009 16:15:00,KLA-Tencor Reports Fiscal Year 2010 First Quarter Results,,1
13/10/2009 16:30:00,KLA-Tencor Announces Live Webcast of Fiscal Year 2010 First Quarter Results,,1
12/10/2009 16:30:00,KLA-Tencor Launches 8900 Inspection System,,0
14/09/2009 16:30:00,KLA-Tencor's New TeronTM 600 Reticle Defect Inspection Platform Addresses Mask Design Discontinuities at the 2Xnm Node,,0
06/08/2009 16:30:00,KLA-Tencor Declares Regular Cash Dividend for First Quarter of Fiscal Year 2010,,1
05/08/2009 16:30:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentations,,0
23/07/2009 16:42:00,KLA-Tencor Reports Fiscal 2009 Fourth Quarter and Full Year Results,,1
14/07/2009 16:30:00,KLA-Tencor Announces Live Webcast of Fourth Quarter and Fiscal Year 2009 Operating Results,,1
13/07/2009 16:30:00,"KLA-Tencor Launches 2830 and Puma 9500 Series, eDR-5210",,0
01/07/2009 16:30:00,KLA-Tencor Announces Analyst Briefing at SEMICON West 2009,,0
30/06/2009 16:30:00,"New XP Upgrade for KLA-Tencor's 28xx Defect Inspection Systems Provides Enhanced Sensitivity, Productivity, Defect Yield-Relevance",,0
21/05/2009 16:30:00,KLA-Tencor Announces Live Webcast of Upcoming Bank of America and Merrill Lynch U.S. Technology Conference Investor Presentation,,0
12/05/2009 16:30:00,KLA-Tencor and TEL Introduce AcuShapeTM to Enhance Optical CD Measurement of Advanced Memory and Logic Structures,,0
05/05/2009 16:30:00,KLA-Tencor Declares Regular Cash Dividend for Fourth Quarter of Fiscal Year 2009,,1
23/02/2009 16:30:00,KLA-Tencor Announces Live Webcast of Upcoming Goldman Sachs Investor Presentation,,0
19/02/2009 16:30:00,KLA-Tencor Declares Regular Cash Dividend for Third Quarter of Fiscal Year 2009,,1
29/01/2009 16:30:00,KLA-Tencor Reports Fiscal 2009 Second Quarter Results,,1
12/01/2009 17:03:00,KLA-Tencor Provides Updated Guidance and Announces Live Webcast of Earnings Call for Fiscal 2009 Second Quarter,,1
08/12/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
18/11/2008 16:30:00,KLA-Tencor Announces Global Reduction in Force,,0
13/11/2008 17:25:00,KLA-Tencor Declares Regular Cash Dividend for Second Quarter of Fiscal Year 2009,,1
30/10/2008 16:15:00,KLA-Tencor Reports Fiscal 2009 First Quarter Results,,1
16/10/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
14/10/2008 16:30:00,KLA-Tencor Launches PlasmaVolt X2 to Measure Plasma Chamber Effects,,0
01/10/2008 08:30:00,KLA-Tencor Completes Acquisition of Microelectronic Inspection Equipment Business Unit of Vistec Semiconductor Systems,,0
30/09/2008 16:30:00,KLA-Tencor Introduces PROLITH(TM) 12 - A Computational Lithography Tool Aimed at EUV Lithography Challenges,,0
29/09/2008 17:11:00,KLA-Tencor Extends Wafer Plane Inspection Advantages to All Reticle Types,,0
17/09/2008 08:30:00,KLA-Tencor Introduces New Technology for Disk Drive Substrate and Media Defect Inspection,,0
04/09/2008 16:30:00,KLA-Tencor Introduces New Surfscan SP2XP Monitor-Wafer Defect Inspection System for IC Fabs,,0
28/08/2008 16:30:00,KLA-Tencor Appoints Mark P. Dentinger New Chief Financial Officer,,0
28/08/2008 16:30:00,President and COO John Kispert to Leave KLA-Tencor,,0
28/08/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentations,,0
21/08/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
17/07/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
14/07/2008 16:30:00,KLA-Tencor Introduces New P-6 Surface Profiler System for Scientific and Solar Metrology,,0
10/07/2008 16:30:00,KLA-Tencor Launches First Computational Lithography Tool To Address Double-Patterning Challenges,,0
08/07/2008 16:30:00,"KLA-Tencor Introduces 10th Generation E-beam Inspection System, Enabling 4Xnm and 3Xnm Production",,0
08/07/2008 16:20:00,KLA-Tencor Announces Analyst Briefing at SEMICON West 2008,,0
30/06/2008 08:01:00,KLA-Tencor Corporation Board of Directors Authorizes an Additional 15 Million Share Repurchase,,0
05/06/2008 16:30:00,KLA-Tencor Launches New Archer 200 Overlay Metrology System for 32nm Lithography Control,,0
04/06/2008 16:15:00,KLA-Tencor Announces Webcast of Analyst Day 2008,,0
02/06/2008 02:00:00,KLA-Tencor Completes First Stage of Acquisition of ICOS Vision Systems; Purchases Over 96% of Outstanding Shares,,0
20/05/2008 16:30:00,KLA-Tencor Announces Results of Tender Offer to Acquire ICOS Vision Systems,,0
16/05/2008 04:00:00,KLA-Tencor's New Singapore Facility Will Provide Base for Regional Expansion,,0
13/05/2008 16:30:00,KLA-Tencor Announces Satisfaction of Antitrust Regulatory Closing Condition in Proposed Acquisition of ICOS Vision Systems,,0
13/05/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
12/05/2008 08:00:00,KLA-Tencor Announces Analyst Day 2008,,0
07/05/2008 17:45:00,KLA-Tencor Announces New Additions to Board of Directors,,0
07/05/2008 17:43:00,KLA-Tencor Declares Regular Cash Dividend for Fourth Quarter Fiscal Year 2008,,1
29/04/2008 17:54:00,KLA-Tencor Corporation Prices Senior Notes Offering,,0
28/04/2008 12:33:00,KLA-Tencor Corporation Announces Offering of Senior Notes,,0
24/04/2008 16:20:00,KLA-Tencor Reports Fiscal 2008 Third Quarter Results,,1
14/04/2008 01:00:00,Breakthrough KLA-Tencor Technology Enables Advanced Mask Inspection by Separating Printable Defects,,0
10/04/2008 16:15:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
08/04/2008 01:00:00,KLA-Tencor Announces Commencement of Tender Offer to Acquire Belgium's ICOS Vision Systems,,0
03/03/2008 16:15:00,KLA-Tencor Announces Resignation of Chief Financial Officer,,0
28/02/2008 16:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
25/02/2008 16:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
21/02/2008 05:16:00,KLA-Tencor Announces Intent to Acquire Belgium's ICOS Vision Systems,,0
13/02/2008 18:29:00,KLA-Tencor Declares Regular Cash Dividend for Third Quarter Fiscal Year 2008,,1
13/02/2008 09:00:00,KLA-Tencor Introduces New TeraFab Family of Mask Inspection Systems for Wafer Fabs,,0
29/01/2008 09:00:00,KLA-Tencor Extends the Aleris(TM) Film Metrology Family With Two New Systems,,0
24/01/2008 16:15:00,KLA-Tencor Reports Fiscal 2008 Second Quarter Results,,1
16/01/2008 20:00:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
17/12/2007 15:30:00,KLA-Tencor Extends Metrology Portfolio With SensArray Etch Measurement Suite,,0
07/12/2007 15:30:00,KLA-Tencor and Nikon Develop Automated Overlay Correction Tools for Cost-Effective Mix & Match 45nm Lithography,,0
02/12/2007 23:15:00,KLA-Tencor Introduces Complete Measurement Solution for Critical 45nm Wafer Geometry Metrology Requirements,,0
02/12/2007 23:15:00,KLA-Tencor's New Aleris 8500 Film Metrology System is Industry's Most Advanced Thickness and Composition Measurement Technology for 45nm and Beyond,,0
27/11/2007 18:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentations,,0
08/11/2007 09:15:00,KLA-Tencor Declares Regular Cash Dividend for Second Quarter Fiscal Year 2008,,1
25/10/2007 16:15:00,KLA-Tencor Reports Fiscal 2008 First Quarter Results,,1
09/10/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
12/09/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
21/08/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
09/08/2007 09:15:00,KLA-Tencor Declares Regular Cash Dividend for First Quarter Fiscal Year 2008 and Announces an Additional 10 Million Share Repurchase Program,,1
26/07/2007 16:15:00,KLA-Tencor Reports Fiscal 2007 Results,,1
25/07/2007 14:42:00,KLA-Tencor Announces Settlement with Securities and Exchange Commission,,0
11/07/2007 06:00:00,KLA-Tencor Extends Inspection Tools Into the Metrology Realm With New SURFmonitor System,,0
10/07/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
09/07/2007 06:00:00,KLA-Tencor Drives Semiconductor Profiling Technology to 45nm with New HRP-350 System,,0
03/07/2007 06:00:00,KLA-Tencor Completes Its 45nm Defect Portfolio With New Generation Defect Review and Classification System,,0
26/06/2007 06:00:00,"KLA-Tencor Boosts 45nm Defect Capture, Doubles Throughput with New Memory- and Logic-Specific Brightfield Inspection Systems",,0
19/06/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
19/06/2007 06:00:00,KLA-Tencor Extends Industry's Darkfield Inspection Benchmark With New Puma 9150 Inspection System,,0
30/05/2007 07:00:00,"KLA-Tencor's New LithoWare Tool Gives Designers Advanced RET/OPC Capabilities That Save Design Time, Reduce Time-to-Production",,0
25/05/2007 09:15:00,KLA-Tencor Completes Acquisition of Therma-Wave,,0
22/05/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
09/05/2007 17:05:00,"KLA-Tencor Elects Kevin Kennedy, John Dickson to Its Board of Directors",,0
04/05/2007 17:00:00,KLA-Tencor Declares Regular Cash Dividend for Fourth Quarter Fiscal Year 2007,,1
26/04/2007 16:15:00,KLA-Tencor Reports Fiscal 2007 Third Quarter Results,,1
15/04/2007 22:00:00,KLA-Tencor's TeraScanHR System in 45nm Production at Toppan Printing,,0
12/04/2007 06:00:00,KLA-Tencor and Clear Shape DFM Collaboration for 'Design-Aware' Mask Inspection Aims for Higher 45nm Device Yield,,0
06/04/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
02/04/2007 15:00:00,"KLA-Tencor Adds Robert Calderoni to Its Board and Names Brian Martin as Senior Vice President, General Counsel and Corporate Secretary",,0
15/03/2007 06:00:00,KLA-Tencor's New High-Resolution TeraScanHR System Takes Reticle Inspection to 45nm Node Production and Beyond,,0
02/03/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
22/02/2007 16:39:00,KLA-Tencor Announces $750 Million Accelerated Share Repurchase and an Additional 10 Million Share Repurchase Program,,0
22/02/2007 06:00:00,KLA-Tencor Enhances New PROLITH 10 Lithography Optimization Product With Advanced OPC Exploration Capability for 32nm Designs,,0
21/02/2007 15:00:00,KLA-Tencor Announces Live Webcast of Upcoming Investor Presentation,,0
05/02/2007 07:30:00,KLA-Tencor Reports of Fiscal 2007 Second Quarter Results,,1
02/02/2007 18:07:00,KLA-Tencor Declares Regular Cash Dividend for Third Quarter Fiscal Year 2007,,1
31/01/2007 17:49:00,KLA-Tencor Announces Stockholder Meeting,,0
31/01/2007 17:46:00,Nasdaq Confirms KLA-Tencor's Compliance with Listing Requirements,,0
30/01/2007 15:00:00,KLA-Tencor's New Surfscan SP2XP Wafer Inspection System Combines Highest Sensitivity and Throughput to Enable 45nm Generation Defect-Free Wafers,,0
22/01/2007 13:00:00,KLA-Tencor Announces Live Webcast of Upcoming Quarterly Earnings Call,,1
